manga_id,title_romaji,title_english,title_native,format,popularity,average_score,start_date,end_date,status,chapters,volumes
116843,Bring the Love,Bring the Love,브링 더 러브,MANGA,2952,78,2019-09-30,2023-01-22,FINISHED,155.0,0.0
117195,[Oshi no Ko],[Oshi no Ko],【推しの子】,MANGA,97591,78,2020-04-23,2024-11-14,FINISHED,168.0,16.0
117324,Nan Hao Shang Feng,Not Recorded,南号尚风,MANGA,22706,83,2019-01-20,,RELEASING,0.0,0.0
117460,Temppal,Overgeared,템빨,MANGA,33794,77,2020-04-01,,RELEASING,0.0,0.0
117540,Geu Angnyeoreul Josimhaseyo!,Beware the Villainess!,그 악녀를 조심하세요!,MANGA,23626,77,2020-04-13,2022-10-10,FINISHED,128.0,0.0
117620,Kimi to Tsuzuru Utakata,The Summer You Were There,君と綴るうたかた,MANGA,19218,86,2020-05-18,2024-01-18,FINISHED,32.0,6.0
117728,Dungeon Sok Sajeong,What Happens Inside the Dungeon,던전 속 사정,MANGA,7232,78,2019-06-27,2024-03-16,FINISHED,141.0,0.0
117802,ONE PIECE episode A,One Piece: Ace’s Story—The Manga,ONE PIECE episode A,MANGA,7111,78,2020-09-16,2021-12-02,FINISHED,6.0,2.0
117853,"Natsu e no Tunnel, Sayonara no Deguchi","The Tunnel to Summer, the Exit of Goodbyes",夏へのトンネル、さよならの出口,NOVEL,3777,82,2019-07-18,2019-07-18,FINISHED,6.0,1.0
117877,Unromantic,Unromantic Romance,언로맨틱,MANGA,2988,78,2020-02-05,2021-10-22,FINISHED,66.0,0.0
117918,Sinbi,Mystical,신비,MANGA,2584,77,2020-02-19,2022-04-06,FINISHED,94.0,5.0
118269,Soulmate,Soulmate,Soulmate,MANGA,7626,80,2020-01-16,2020-08-28,FINISHED,41.0,0.0
118371,Medalist,Medalist,メダリスト,MANGA,10726,87,2020-05-25,,RELEASING,0.0,0.0
118408,Agyeogui Ending Jugeumppun,Villains Are Destined to Die,악역의 엔딩은 죽음뿐,MANGA,35108,84,2020-05-01,,RELEASING,0.0,0.0
118570,Senpai wa Otokonoko,Senpai is an Otokonoko,先輩はおとこのこ,MANGA,8253,77,2019-12-07,2021-12-30,FINISHED,100.0,10.0
118586,Sousou no Frieren,Frieren: Beyond Journey’s End,葬送のフリーレン,MANGA,74246,87,2020-04-28,,RELEASING,0.0,0.0
118695,Watashi no Oshi wa Akuyaku Reijou.,I’m in Love with the Villainess,私の推しは悪役令嬢。,MANGA,15945,77,2020-06-18,,RELEASING,0.0,0.0
119174,The Boxer,The Boxer,더 복서,MANGA,38166,83,2019-12-04,2022-05-04,FINISHED,133.0,13.0
119247,Uma Musume: Cinderella Gray,Not Recorded,ウマ娘 シンデレラグレイ,MANGA,4592,86,2020-06-10,,RELEASING,0.0,0.0
119257,Jeonjijeok Dokja Sijeom,Omniscient Reader,전지적 독자 시점,MANGA,113625,86,2020-05-26,,RELEASING,0.0,0.0
119301,Kaichou wa Maid-sama!: Marriage,Not Recorded,会長はメイド様！マリアージュ,MANGA,4186,79,2018-08-03,2018-08-03,FINISHED,7.0,1.0
119363,Player,Not Recorded,플레이어,MANGA,13735,77,2020-05-07,,RELEASING,0.0,0.0
119521,Bukgeom Jeongi,The Legend of the Northern Blade,북검전기,MANGA,38733,85,2019-12-31,2024-11-19,FINISHED,202.0,0.0
119664,Restart wa Tadaima no Ato de,Restart After Coming Back Home,リスタートはただいまのあとで,MANGA,4239,78,2016-12-22,2018-08-29,FINISHED,7.0,1.0
120112,Asumi-chan wa Rezu Fuuzoku ni Kyoumi ga Arimasu!,Asumi-chan is Interested in Lesbian Brothels,彩純ちゃんはレズ風俗に興味があります！,MANGA,8923,78,2020-07-18,,RELEASING,0.0,0.0
120385,Login Murim,Log-in Murim,로그인 무림,MANGA,19572,80,2020-05-01,,RELEASING,0.0,0.0
120440,Agiga Saenggyeosseoyo,Positively Yours,아기가 생겼어요,MANGA,16644,81,2020-06-08,2022-03-14,FINISHED,82.0,8.0
120502,Uruwashi no Yoi no Tsuki,In the Clear Moonlit Dusk,うるわしの宵の月,MANGA,18918,78,2020-07-21,,RELEASING,0.0,0.0
120535,Boku ga Otto ni Deau made,Until I Meet My Husband,僕が夫に出会うまで,MANGA,5888,81,2020-04-29,2021-02-10,FINISHED,7.0,1.0
120537,School Zone,SCHOOL ZONE GIRLS,スクールゾーン,MANGA,5788,77,2018-04-02,,RELEASING,0.0,0.0
120545,Zense Coupling,Not Recorded,前世カップリング,MANGA,5130,78,2018-04-25,2020-05-28,FINISHED,62.0,7.0
120675,Aekanaru,Not Recorded,アエカナル,MANGA,2772,77,2020-06-30,2022-07-30,FINISHED,41.0,4.0
120796,BJ Alex: Side Story,Not Recorded,BJ 알렉외전,MANGA,5333,78,2020-06-26,2020-08-06,FINISHED,5.0,0.0
120963,Kimi wa Tsukiyo ni Hikarikagayaku,Not Recorded,君は月夜に光り輝く,MANGA,4192,78,2018-08-06,2019-03-15,FINISHED,11.0,2.0
120980,Nano Machine,Nano Machine,나노마신,MANGA,39925,82,2020-06-10,,RELEASING,0.0,0.0
121054,"Pocket Monsters SPECIAL: Gold, Silver & Crystal","Pokémon Adventures: Gold, Silver & Crystal",ポケットモンスターSPECIAL 金・銀・クリスタル,MANGA,2511,77,1999-12-01,2002-12-01,FINISHED,90.0,0.0
121146,Pocket Monsters SPECIAL: Ruby & Sapphire,Pokémon Adventures: Ruby & Sapphire,ポケットモンスターSPECIAL: ルビー・サファイア,MANGA,2302,78,2002-12-01,2006-08-01,FINISHED,87.0,0.0
121364,Bokura no Tsuzuki,Not Recorded,ぼくらのつづき,MANGA,4302,78,2019-02-28,2019-05-31,FINISHED,6.0,1.0
121565,Cheongchun Blossom,Seasons of Blossom,청춘 블라썸,MANGA,16790,85,2020-06-26,2023-03-31,FINISHED,130.0,12.0
121819,Jibaku Shounen Hanako-kun 0,"Toilet-bound Hanako-kun, Vol. 0",地縛少年 花子くん 0,MANGA,5641,78,2019-12-27,2019-12-27,FINISHED,4.0,1.0
121991,Ssaumdokak,Viral Hit,싸움독학,MANGA,25169,78,2019-11-16,2024-01-27,FINISHED,222.0,0.0
122060,Ibeon Saengdo Jal Butakae,See You in My 19th Life,이번 생도 잘 부탁해,MANGA,15383,81,2020-06-06,2022-09-24,FINISHED,114.0,12.0
122063,"Shangri-La Frontier: Kusoge Hunter, Kami ge ni Idoman to su",Shangri-La Frontier,"シャングリラ・フロンティア〜クソゲーハンター, 神ゲーに挑まんとす〜",MANGA,17511,81,2020-07-15,,RELEASING,0.0,0.0
122337,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,The Angel Next Door Spoils Me Rotten,お隣の天使様にいつの間にか駄目人間にされていた件,MANGA,12223,79,2022-01-06,,RELEASING,0.0,0.0
122462,"Watashi ga Koibito ni Nareru Wake Naijan, Murimuri! (※Muri ja Nakatta!?)",There’s No Freaking Way I’ll be Your Lover! Unless…,わたしが恋人になれるわけないじゃん、ムリムリ! (※ムリじゃなかった!?),NOVEL,2459,77,2020-02-21,,RELEASING,0.0,0.0
122653,Daerihwaga,A Painter Behind the Curtain,대리화가,MANGA,1173,77,2015-07-09,2019-06-25,FINISHED,75.0,7.0
122993,Odoriba ni Skirt ga Naru,Not Recorded,踊り場にスカートが鳴る,MANGA,3415,78,2020-08-19,2025-08-18,FINISHED,31.0,6.0
123117,Bungou Stray Dogs: Dazai Osamu to Kuro no Jidai,Bungo Stray Dogs: Osamu Dazai and The Dark Era,文豪ストレイドッグス 太宰治と黒の時代,NOVEL,2246,83,2014-08-01,2014-08-01,FINISHED,6.0,1.0
123118,Bungou Stray Dogs: Tanteisha Setsuritsu Hiwa,Bungo Stray Dogs: The Untold Origins of the Detective Agency,文豪ストレイドッグス 探偵社設立秘話,NOVEL,2061,81,2015-05-01,2015-05-01,FINISHED,2.0,1.0
123121,Bungou Stray Dogs: 55 Minutes ,Bungo Stray Dogs: 55 Minutes,文豪ストレイドッグス ５５Ｍｉｎｕｔｅｓ,NOVEL,1831,79,2016-10-01,2016-10-01,FINISHED,2.0,1.0
123125,Bungou Stray Dogs BEAST,Bungo Stray Dogs: BEAST,文豪ストレイドッグスBEAST,NOVEL,2826,83,2019-04-01,2019-04-01,FINISHED,4.0,1.0
123126,"Bungou Stray Dogs: Dazai, Chuuya, Juugosai","Bungo Stray Dogs: Dazai, Chuuya, Age Fifteen","文豪ストレイドッグス  太宰, 中也, 十五歳",NOVEL,2353,82,2019-08-01,2019-08-01,FINISHED,8.0,1.0
123154,Restart wa Onaka wo Sukasete,Restart After Growing Hungry,リスタートはおなかをすかせて,MANGA,2542,80,2019-12-27,2020-08-28,FINISHED,7.0,1.0
123201,Kabukichou Bad Trip,Kabukicho Bad Trip,歌舞伎町バッドトリップ,MANGA,2701,77,2020-06-25,2021-11-24,FINISHED,14.0,2.0
123314,Iken Senki Völundio,Völundio ~Divergent Sword Saga~,異剣戦記ヴェルンディオ,MANGA,3461,78,2020-08-24,,RELEASING,0.0,0.0
123409,Jianle Dongxi de Lang,Not Recorded,捡了东西的狼,MANGA,5058,78,2020-04-20,,RELEASING,0.0,0.0
123573,Baekjakgaui Mangnaniga Doeeotda,Lout of Count’s Family,백작가의 망나니가 되었다,MANGA,38432,78,2020-08-31,,RELEASING,0.0,0.0
123760,Imaizumin-chi wa Douyara Gal no Tamariba ni Natteru Rashii,Imaizumi Brings All The Gyarus To His House,今泉ん家はどうやらギャルの溜まり場になってるらしい,MANGA,4237,78,2019-04-08,,RELEASING,0.0,0.0
123777,"Watashi wo Tabetai, Hitodenashi",This Monster Wants to Eat Me,私を喰べたい、ひとでなし,MANGA,10996,79,2020-08-27,,RELEASING,0.0,0.0
123868,Urijibe Nolleowa!,Ring My Bell,우리집에 놀러와!,MANGA,5404,78,2019-06-19,2021-12-25,FINISHED,66.0,0.0
124139,Chi. Chikyuu no Undou ni Tsuite,Orb: On the Movements of the Earth,チ。―地球の運動について―,MANGA,8323,82,2020-09-14,2022-04-18,FINISHED,62.0,8.0
124156,Ke Zai Meiyan Jian,Engraved on My Heart,刻在眉眼间,MANGA,2344,77,2020-09-08,2021-05-13,FINISHED,41.0,0.0
124382,Hiraeth wa Tabiji no Hate,HIRAETH -The End of the Journey-,ヒラエスは旅路の果て,MANGA,6215,78,2020-10-22,2022-05-20,FINISHED,17.0,3.0
124639,Pink Heart Jam,Pink Heart Jam,ピンクハートジャム,MANGA,6827,81,2020-08-25,2022-04-25,FINISHED,11.0,2.0
124885,Ookami no Kawa wo Kabutta Hitsujihime,Sheep Princess in Wolf’s Clothing,狼の皮をかぶった羊姫,MANGA,4058,77,2020-10-09,2023-04-21,FINISHED,27.0,5.0
124964,Onna no Sono no Hoshi,Not Recorded,女の園の星,MANGA,2907,78,2020-01-08,,RELEASING,0.0,0.0
125025,Josee to Tora to Sakana-tachi,"Josee, the Tiger and the Fish",ジョゼと虎と魚たち,MANGA,4721,80,2020-01-06,2020-10-06,FINISHED,11.0,2.0
125078,Karaoke Iko!,Let's Go Karaoke!,カラオケ行こ！,MANGA,2537,77,2020-09-12,2020-09-12,FINISHED,3.0,1.0
125095,Tractor-neun Sarangeul Sitgo,Love Tractor,트랙터는 사랑을 싣고,MANGA,3956,80,2020-08-13,2022-05-31,FINISHED,80.0,0.0
125116,Tsue to Tsurugi no Wistoria,Wistoria: Wand and Sword,杖と剣のウィストリア,MANGA,12344,78,2020-12-09,,RELEASING,0.0,0.0
125167,Semantic Error,Semantic Error,시맨틱 에러,MANGA,9650,81,2020-07-27,2023-10-26,FINISHED,94.0,0.0
125624,Kuchi ga Saketemo Kimi ni wa,Even If You Slit My Mouth,口が裂けても君には,MANGA,18698,76,2020-11-10,2023-12-19,FINISHED,90.0,11.0
125828,SAKAMOTO DAYS,Sakamoto Days,SAKAMOTO DAYS,MANGA,79754,80,2020-11-21,,RELEASING,0.0,0.0
126107,Beomeul Gildeulineun Yoryeong,Uncanny Charm,범을 길들이는 요령,MANGA,2774,78,2020-02-12,2023-05-10,FINISHED,108.0,0.0
126135,Bibliomania,Not Recorded,ビブリオマニア,MANGA,20178,78,2016-09-05,2018-04-16,FINISHED,12.0,1.0
126268,Gimai Seikatsu,Days with My Stepsister,義妹生活,NOVEL,5339,79,2021-01-25,,RELEASING,0.0,0.0
126292,Onna Tomodachi to Kekkon Shite Mita.,I Married My Female Friend,女ともだちと結婚してみた。,MANGA,6263,77,2020-11-18,2023-10-18,FINISHED,32.0,4.0
126297,Iphagyongbyeong,Teenage Mercenary,입학용병,MANGA,50206,80,2020-11-07,,RELEASING,0.0,0.0
126399,Haruka Tooki Ie,A Home Far Away,遥か遠き家,MANGA,5072,83,2020-09-19,2021-02-27,FINISHED,7.0,1.0
126559,Fool Night,Fool Night,フールナイト,MANGA,8746,79,2020-11-13,,RELEASING,0.0,0.0
126722,Anemone wa Netsu wo Obiru,The Anemone Feels the Heat,アネモネは熱を帯びる,MANGA,8997,78,2020-11-24,2025-04-24,FINISHED,52.0,9.0
126768,Goma Shio to Purin,Black Sesame Salt and Custard Pudding,ゴマ塩とぷりん,MANGA,7822,78,2018-10-12,2020-11-13,FINISHED,20.0,3.0
126986,Jibi Eopseo,Not Recorded,집이 없어,MANGA,6259,85,2018-12-31,2024-08-05,FINISHED,269.0,0.0
127008,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu Suru",7th Time Loop: The Villainess Enjoys a Carefree Life Married to Her Worst Enemy!,ループ7回目の悪役令嬢は、元敵国で自由気ままな花嫁生活を満喫する,MANGA,6416,77,2020-12-04,,RELEASING,0.0,0.0
127122,Opium,Opium,오피움,MANGA,2662,78,2020-07-03,2021-04-02,FINISHED,47.0,0.0
127217,Yoake no Uta,Lullaby of the Dawn,夜明けの唄,MANGA,3730,81,2020-08-21,,RELEASING,0.0,0.0
127249,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Dai 4-bu - Kizoku-in no Toshokan wo Sukuitai!,Ascendance of a Bookworm ~I'll do anything to become a librarian!~ Part 4 I want to save the Royal Academy's library!,本好きの下剋上~司書になるためには手段を選んでいられません~ 第四部 「貴族院の図書館を救いたい！」,MANGA,1227,77,2020-12-24,,RELEASING,0.0,0.0
127440,Guanyu Bei Banshang Lücha Weixie Na Jian Shi,I Got Blackmailed by the Fake Bitch in Class,关于被班上绿茶威胁那件事,MANGA,6089,78,2020-12-09,,RELEASING,0.0,0.0
127683,Seishun Buta Yarou wa Logical Witch no Yume wo Minai,Rascal Does Not Dream of Logical Witch,青春ブタ野郎はロジカルウィッチの夢を見ない,MANGA,3073,76,2020-08-01,2022-05-19,FINISHED,12.0,2.0
127886,Isekai no Sata wa Shachiku Shidai,The Other World's Books Depend on the Bean Counter,異世界の沙汰は社畜次第,MANGA,2879,78,2020-05-05,,RELEASING,0.0,0.0
127993,Choinui Sidae,The Superhuman Era,초인의 시대,MANGA,7305,77,2019-07-12,,RELEASING,0.0,0.0
128067,SSS-geup Jugeoya Saneun Hunter,SSS-Class Revival Hunter,SSS급 죽어야 사는 헌터,MANGA,56652,83,2020-12-31,,RELEASING,0.0,0.0
128393,Ingineun Mueonga Jalmotdoeeotda,Who Can Define Popularity?,인기는 무언가 잘못되었다,MANGA,2569,76,2020-05-09,2022-10-26,FINISHED,86.0,0.0
128435,Ending Hu Seobeunameul Juwotda,Happily Ever Afterwards,엔딩 후 서브남을 주웠다,MANGA,6308,77,2020-12-15,2022-09-27,FINISHED,89.0,0.0
128642,Wiheomhan Pyeonuijeom,The Dangerous Convenience Store,위험한 편의점,MANGA,6943,80,2020-11-08,2022-12-03,FINISHED,92.0,6.0
128791,Quanqiu Gaokao,Global Examination,全球高考,MANGA,1929,77,2020-10-02,,RELEASING,0.0,0.0
128963,Saranameun Romance,Surviving Romance,살아남은 로맨스,MANGA,9869,80,2021-01-16,2023-06-15,FINISHED,101.0,7.0
128965,Dalkomsalbeolhan Bubu,'Til Debt Do Us Part,달콤살벌한 부부,MANGA,6474,77,2020-09-14,2022-01-24,FINISHED,72.0,0.0
129135,Old-Fashioned Cupcake with Cappuccino,Old-Fashioned Cupcake with Cappuccino,オールドファッションカップケーキ with カプチーノ,MANGA,1162,77,2020-05-29,2021-03-31,FINISHED,7.0,1.0
129152,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu Suru",7th Time Loop: The Villainess Enjoys a Carefree Life Married to Her Worst Enemy!,ループ7回目の悪役令嬢は、元敵国で自由気ままな花嫁生活を満喫する,NOVEL,1958,79,2020-10-25,,RELEASING,0.0,0.0
129210,Yeojuingongui Oppareul Jikineun Bangbeop,Roxana,여주인공의 오빠를 지키는 방법,MANGA,18101,80,2021-01-31,,RELEASING,0.0,0.0
129341,Xiaoxin Bei Mengmo Chidiao O,My Delicious Dream Boy,小心被梦魔吃掉哦,MANGA,2656,77,2020-11-24,2023-04-04,FINISHED,108.0,0.0
129345,Wo De Shiwu Kan Qilai Hen Keai,My Food Looks Very Cute,我的食物看起来很可爱,MANGA,3159,78,2020-11-25,,RELEASING,0.0,0.0
129384,Checkmate,Checkmate,체크 메이트,MANGA,3338,77,2020-09-11,2023-09-28,FINISHED,114.0,0.0
129574,1-nichi Go ni Shinu Gorilla,Not Recorded,1日後に死ぬゴリラ,MANGA,12377,83,2021-02-06,2021-02-07,FINISHED,3.0,0.0
129685,Futarigurashi,Not Recorded,ふたりぐらし,MANGA,1783,78,2019-10-04,,RELEASING,0.0,0.0
129774,Se Beonjjae Gyeolmal,Third Ending,세 번째 결말,MANGA,3840,78,2021-02-03,2024-04-28,FINISHED,76.0,0.0
129791,Sse Sse Sse,Ooh La La,쎄쎄쎄,MANGA,4373,80,2020-03-02,2023-03-26,FINISHED,70.0,0.0
130080,Bungou Stray Dogs: STORM BRINGER,Bungo Stray Dogs: Storm Bringer,文豪ストレイドッグス STORM BRINGER,NOVEL,3045,86,2021-02-27,2021-02-27,FINISHED,6.0,1.0
130116,Noksaekjeonsang,Under The Greenlight,녹색전상,MANGA,6503,79,2021-03-05,2022-01-15,FINISHED,37.0,3.0
130128,Bokutachi wa Mada Aoku,Not Recorded,ボクたちはまだ青く,MANGA,1827,78,2019-10-08,2020-10-08,FINISHED,8.0,1.0
130158,Sarinma Lewellyn-ssi-ui Nangmanjeogin Jeongchan,Murderous Lewellyn’s Candlelit Dinner,살인마 르웰린 씨의 낭만적인 정찬,MANGA,3882,79,2020-06-25,2022-02-24,FINISHED,90.0,6.0
130229,Yeopchongsonyeon,Shotgun Boy,엽총소년,MANGA,19525,77,2021-02-22,2022-06-20,FINISHED,69.0,0.0
130300,"Appa, Na I Gyeolhon An Hallaeyo!","Father, I Don't Want this Marriage","아빠, 나 이 결혼 안 할래요!",MANGA,15358,77,2021-02-24,2024-04-10,FINISHED,131.0,0.0
130429,Ibeon Saengeun Gajuga Doegetseumnida,I Shall Master this Family!,이번 생은 가주가 되겠습니다,MANGA,20769,82,2021-02-28,,RELEASING,0.0,0.0
130606,Jigojisun,Love So Pure,지고지순,MANGA,3060,77,2020-08-26,2022-10-19,FINISHED,112.0,0.0
130665,Kkumjariga Isanghandeyo!?,It's Just a Dream...Right?!,꿈자리가 이상한데요!?,MANGA,2710,78,2021-02-01,2025-06-03,FINISHED,94.0,0.0
130687,Tokidoki Bosotto Russiago de Dereru Tonari no Alya-san,Alya Sometimes Hides Her Feelings in Russian,時々ボソッとロシア語でデレる隣のアーリャさん,NOVEL,8079,79,2021-02-27,,RELEASING,0.0,0.0
130711,Watashi wa Kabe ni Naritai,I Want to Be a Wall,わたしは壁になりたい,MANGA,3768,77,2019-03-27,2023-01-18,FINISHED,20.0,3.0
130867,Hidamari ga Kikoeru: Shunkashuutou,I Hear the Sunspot: Four Seasons,ひだまりが聴こえる－春夏秋冬,MANGA,2217,78,2020-12-28,,RELEASING,0.0,0.0
130904,Hyanghaneun Girui Majimang Georeum,My Way with You,향하는 길의 마지막 걸음,MANGA,1228,80,2020-09-29,2020-09-29,FINISHED,3.0,2.0
131128,Hugugongnyak,Concubine Walkthrough,후구공략,MANGA,2835,79,2020-06-20,2022-12-24,FINISHED,130.0,0.0
131640,Cloud,Lost in the Cloud,클라우드,MANGA,11089,82,2020-11-20,2025-01-18,FINISHED,131.0,0.0
131769,Dongari,Drama Queens,동아리,MANGA,5467,80,2020-11-30,2025-05-19,FINISHED,216.0,0.0
131822,FLY ME TO THE MOON,Not Recorded,FLY ME TO THE MOON,MANGA,3055,77,2021-03-31,2021-04-30,FINISHED,4.0,0.0
132029,Dandadan,Dandadan,ダンダダン,MANGA,102718,83,2021-04-06,,RELEASING,0.0,0.0
132144,Hwasangwihwan,Return of the Blossoming Blade,화산귀환,MANGA,35463,84,2021-03-23,,RELEASING,0.0,0.0
132165,Angnyeoreul Jugyeo Jwo,Kill the Villainess,악녀를 죽여 줘,MANGA,13560,78,2021-04-02,2024-01-01,FINISHED,102.0,7.0
132182,Ao no Hako,Blue Box,アオのハコ,MANGA,47956,81,2021-04-12,,RELEASING,0.0,0.0
132288,Hirayasumi,Hirayasumi,ひらやすみ,MANGA,13650,84,2021-04-26,,RELEASING,0.0,0.0
132364,Ano Ko no Kodomo,My Girlfriend's Child,あの子の子ども,MANGA,3610,79,2021-05-13,2024-07-12,FINISHED,41.0,10.0
132557,Nick to Lever,Not Recorded,ニックとレバー,MANGA,2019,77,2020-10-12,2023-09-12,FINISHED,162.0,3.0
132926,Unmei no Hito ni Deau Hanashi,How I Met My Soulmate,運命の人に出会う話,MANGA,10825,78,2021-04-24,,RELEASING,0.0,0.0
132977,Koi ga Michitara,Not Recorded,恋が満ちたら,MANGA,1192,80,2019-09-30,2021-08-31,FINISHED,7.0,1.0
133038,Jangneureul Bakkwobodorok Hagetseumnida,The Villainess Flips the Script!,장르를 바꿔보도록 하겠습니다,MANGA,10128,77,2021-04-24,2024-12-03,FINISHED,119.0,0.0
133795,Olgami,Trapped,올가미,MANGA,7124,79,2019-09-02,2024-05-20,FINISHED,203.0,0.0
133797,Secret Lady,Secret Lady,시크릿레이디,MANGA,9207,78,2021-05-04,,RELEASING,0.0,0.0
133809,Haru to Natsu to Nacchan to Aki to Fuyu to Boku  ,Not Recorded,春と夏となっちゃんと秋と冬と僕,MANGA,965,77,2018-09-24,2018-09-24,FINISHED,13.0,1.0
134191,Segimal Putsagwa Boseupagwon,After School Lessons for Unripe Apples,세기말 풋사과 보습학원,MANGA,8158,83,2020-12-23,,RELEASING,0.0,0.0
134255,Sleeping Dead,Not Recorded,スリーピングデッド,MANGA,2828,77,2020-10-28,2022-06-30,FINISHED,13.0,2.0
134456,Neorang Naneun Iraeseo Andwae,You Get Me Going,너랑 나는 이래서 안돼,MANGA,2418,77,2021-04-21,2022-11-11,FINISHED,56.0,0.0
134556,Tokkiwa Heukpyobeomui Gongsaeng Gwangye,Little Rabbit and the Big Bad Leopard,토끼와 흑표범의 공생 관계,MANGA,9267,76,2021-05-22,,RELEASING,0.0,0.0
135083,WIND BREAKER,WIND BREAKER,WIND BREAKER,MANGA,18013,80,2021-01-13,,RELEASING,0.0,0.0
135096,Bongchongaksi,Bongchon Bride,봉촌각시,MANGA,1262,77,2019-08-19,,RELEASING,0.0,0.0
135129,Vagabond: Saigo no Manga-ten,Not Recorded,バガボンド 最後のマンガ展,MANGA,7956,88,2008-05-24,2008-10-15,FINISHED,2.0,2.0
135276,Make Heroine ga Oosugiru!,Too Many Losing Heroines!,負けヒロインが多すぎる！,NOVEL,3487,81,2021-07-21,,RELEASING,0.0,0.0
135325,"Natae Gongja, Nolyeog Cheonjae Doeda",The Lazy Lord Masters the Sword,"나태 공자, 노력 천재 되다",MANGA,27171,77,2021-05-21,,RELEASING,0.0,0.0
135356,The Fable: The Second Contact,The Fable: The Second Contact,ザ・ファブル The Second Contact,MANGA,4787,78,2021-07-19,2023-07-09,FINISHED,86.0,9.0
135378,"Tensei Shite High Elf ni Narimashita ga, Slow Life wa 120-nen de Akimashita",Not Recorded,転生してハイエルフになりましたが、スローライフは120年で飽きました,MANGA,4906,77,2021-06-10,,RELEASING,0.0,0.0
135822,Miseongnyeon,Our Youth,미성년,MANGA,1613,78,2020-08-29,2022-04-25,FINISHED,70.0,0.0
136092,Nune Beomi Seorida,Taming the Tiger,눈에 범이 서리다,MANGA,2919,79,2021-05-26,2023-02-11,FINISHED,80.0,0.0
136109,Amayo no Tsuki,The Moon on a Rainy Night,雨夜の月,MANGA,8233,84,2021-06-12,,RELEASING,0.0,0.0
136177,Payback,Payback,Payback,MANGA,4307,77,2021-06-02,2025-08-20,FINISHED,110.0,0.0
136204,Cheonmaneun Pyeongbeomhage Sal Su Eopda,Descended from Divinity,천마는 평범하게 살 수 없다,MANGA,16310,77,2021-06-14,,RELEASING,0.0,0.0
136220,Tusinjeonsaenggi,Doom Breaker,투신전생기,MANGA,35411,79,2021-06-25,,RELEASING,0.0,0.0
136253,Maitsuki Niwa-tsuki Ouya-tsuki,Monthly in the Garden with My Landlord,毎月庭つき大家つき,MANGA,4987,77,2021-06-29,2024-08-13,FINISHED,36.0,5.0
136320,"Natsu e no Tunnel, Sayonara no Deguchi: Gunjou","The Tunnel to Summer, the Exit of Goodbyes: Ultramarine",夏へのトンネル、さよならの出口 群青,MANGA,2219,79,2020-07-18,2021-11-19,FINISHED,17.0,4.0
136611,Kimi wa Nazotoki no Ma Cherie  ,My Dear Detective: Mitsuko’s Case Files,きみは謎解きのマシェリ,MANGA,3153,77,2021-05-18,,RELEASING,0.0,0.0
136807,Look Back,Look Back,ルックバック,ONE_SHOT,56810,83,2021-07-19,2021-07-19,FINISHED,1.0,1.0
136833,Silent Witch: Chinmoku no Majo no Kakushigoto,Secrets of the Silent Witch,サイレント・ウィッチ　沈黙の魔女の隠しごと,NOVEL,2168,79,2021-06-10,,RELEASING,0.0,0.0
136943,"Hikaeme ni Itte mo, Kore wa Ai","Love, That's an Understatement",ひかえめに言っても、これは愛,MANGA,9198,80,2021-07-26,,RELEASING,0.0,0.0
137280,Na Honja Mallep Newbie,I’m the Max-Level Newbie,나 혼자 만렙 뉴비,MANGA,42683,77,2021-07-29,,RELEASING,0.0,0.0
137304,Gwangmahoegwi,Return of the Mad Demon,광마회귀,MANGA,22370,79,2021-07-22,,RELEASING,0.0,0.0
137428,Mimoza no Kokuhaku,The Mimosa Confessions,ミモザの告白,NOVEL,1737,79,2021-07-21,2024-06-18,FINISHED,15.0,5.0
137431,Shin Kirari,Talk to My Back,しんきらり,MANGA,1371,77,1981-03-01,1984-10-01,FINISHED,36.0,2.0
137614,Umi ga Hashiru End Roll,The Credits Roll into the Sea,海が走るエンドロール,MANGA,5421,78,2020-10-06,,RELEASING,0.0,0.0
137620,BLEACH Gokumeimeihen,Bleach: Special One-Shot,BLEACH 獄頤鳴鳴篇,ONE_SHOT,11640,78,2021-08-10,2021-08-10,FINISHED,1.0,0.0
137816,Shujinkou Nikki,Diary of a Female Lead: Shujinkou Nikki,主人恋日記,MANGA,3434,77,2021-08-12,2025-05-13,FINISHED,53.0,11.0
137907,Dungeon Meshi World Guide Boukensha Bible,Delicious in Dungeon: The Adventurer's Bible,ダンジョン飯 ワールドガイド 冒険者バイブル,MANGA,1949,77,2021-02-13,2021-02-13,FINISHED,3.0,1.0
138072,JoJo no Kimyou na Bouken: The JOJOLands,Not Recorded,ジョジョの奇妙な冒険 The JOJOLands,MANGA,25135,81,2023-02-17,,RELEASING,0.0,0.0
138196,Define the Relationship,Define the Relationship,디파인 더 릴레이션십,MANGA,3678,80,2021-06-16,2025-03-14,FINISHED,109.0,0.0
